date,day,plant_system,ave_ph,ave_do,ave_tds,ave_temp,ave_humidity,plant_no,height,length,weight,leaves,branches
2026-02-26,Thursday,DWC,6.06479166666667,3.730625,606.229166666667,23.1716666666667,63.7808333333333,1,31.1,58.4,25,208,44
2026-02-27,Friday,DWC,6.08416666666667,3.69208333333333,616.958333333333,23.2016666666667,63.0854166666667,1,31.4,58.7,25,179,39
2026-02-28,Saturday,DWC,6.07166666666667,3.66958333333333,623.458333333333,23.2152083333333,63.848125,1,31.7,59.1,26,182,40
2026-03-02,Monday,DWC,6.10479166666667,3.66708333333333,642.166666666667,23.2947916666667,62.8314583333333,1,32.5,60.1,27,230,49
2026-03-03,Tuesday,DWC,6.09916666666667,3.65729166666667,652.5625,23.05125,63.14375,1,32.7,60.4,28,230,49
2026-03-04,Wednesday,DWC,6.136875,3.67416666666667,659.75,23.1541666666667,63.73625,1,32.9,60.7,29,259,47
2026-03-05,Thursday,DWC,6.1475,3.75770833333333,679.354166666667,23.2035416666667,63.0902083333333,1,33.1,61.2,29,272,49
2026-03-06,Friday,DWC,6.13520833333333,3.69416666666666,686.520833333333,23.2022916666667,63.4364583333333,1,33.4,61.5,29,285,52
2026-03-07,Saturday,DWC,6.16979166666667,3.72958333333333,698.666666666667,23.2483333333333,63.1352083333333,1,33.6,61.7,31,293,53
2026-03-09,Monday,DWC,6.20875,3.746875,722.458333333333,23.081875,63.5920833333333,1,34.1,62.8,31,297,53
2026-03-10,Tuesday,DWC,6.21291666666667,3.690625,726.916666666667,23.2708333333333,63.4339583333333,1,34.2,63.2,30,337,53
2026-03-11,Wednesday,DWC,6.21520833333333,3.66208333333333,737.020833333333,23.2325,62.860625,1,34.3,64.4,31,357,53
2026-03-12,Thursday,DWC,6.23979166666667,3.67875,755.333333333333,23.250625,62.8654166666667,1,34.3,64.5,31,378,53
2026-03-13,Friday,DWC,6.22479166666667,3.68916666666667,763.270833333333,23.370625,62.8210416666667,1,34.5,64.8,32,385,52
2026-03-14,Saturday,DWC,6.24666666666667,3.67541666666667,766.8125,23.1614583333333,63.254375,1,34.6,65.0,30,390,53
2026-03-16,Monday,DWC,6.276875,3.72645833333333,786.5625,23.263125,63.2775,1,35.5,65.5,30,393,55
2026-03-17,Tuesday,DWC,6.66553138446634,5.55972979535018,787.417345009818,21.8449100634085,64.879313439358,1,35.6,65.5,30,390,56
2026-02-06,Friday,DWC,5.79770833333333,3.69833333333333,399.145833333333,23.085,63.29375,2,31.6,41.1,5,52,10
2026-02-07,Saturday,DWC,5.80479166666667,3.64708333333333,408.729166666667,23.255625,62.9891666666667,2,31.8,41.4,4,50,11
2026-02-09,Monday,DWC,5.85458333333333,3.64645833333333,432.1875,23.21125,63.5139583333333,2,32.2,41.9,6,55,13
2026-02-10,Tuesday,DWC,5.869375,3.69666666666667,445.8125,23.1675,63.1125,2,32.5,42.2,6,57,14
2026-02-11,Wednesday,DWC,5.87833333333333,3.655625,445.270833333333,23.308125,63.3754166666667,2,32.7,42.6,7,56,12
2026-02-12,Thursday,DWC,5.88229166666667,3.75395833333333,468.625,23.2522916666667,63.6689583333333,2,32.9,42.8,7,60,12
2026-02-13,Friday,DWC,5.90458333333333,3.72416666666667,472.583333333333,23.140625,63.1516666666667,2,33.0,43.0,8,62,13
2026-02-14,Saturday,DWC,5.92645833333333,3.58604166666667,482.5,23.159375,63.0245833333333,2,33.2,43.3,7,63,13
2026-02-16,Monday,DWC,5.89416666666667,3.70041666666667,502.854166666667,23.1422916666667,62.8141666666667,2,33.4,43.5,8,57,16
2026-02-18,Wednesday,DWC,5.96208333333333,3.72375,523.020833333333,23.314375,63.4635416666667,2,33.7,43.8,13,56,12
2026-02-19,Thursday,DWC,5.945625,3.76104166666667,536.645833333333,23.1366666666667,63.0097916666667,2,34.1,44.3,12,63,14
2026-02-20,Friday,DWC,5.96354166666667,3.69895833333333,540.229166666667,23.153125,63.3622916666667,2,34.4,44.6,13,71,17
2026-02-21,Saturday,DWC,6.005,3.77,559.333333333333,23.191875,63.635,2,34.6,44.9,13,81,17
2026-02-23,Monday,DWC,6.030625,3.689375,578.125,23.334375,63.1227083333333,2,35.0,45.3,13,84,18
2026-02-24,Tuesday,DWC,6.03625,3.77083333333333,584.6875,23.1785416666667,63.379375,2,35.2,45.5,14,103,18
2026-02-26,Thursday,DWC,6.06479166666667,3.730625,606.229166666667,23.1716666666667,63.7808333333333,2,35.7,46.2,15,110,19
2026-02-27,Friday,DWC,6.08416666666667,3.69208333333333,616.958333333333,23.2016666666667,63.0854166666667,2,36.1,46.6,15,122,19
2026-02-28,Saturday,DWC,6.07166666666667,3.66958333333333,623.458333333333,23.2152083333333,63.848125,2,36.2,46.8,16,129,20
2026-03-02,Monday,DWC,6.10479166666667,3.66708333333333,642.166666666667,23.2947916666667,62.8314583333333,2,37.7,48.1,17,134,21
2026-03-03,Tuesday,DWC,6.09916666666667,3.65729166666667,652.5625,23.05125,63.14375,2,37.8,48.2,17,139,21
2026-03-04,Wednesday,DWC,6.136875,3.67416666666667,659.75,23.1541666666667,63.73625,2,38.1,48.5,18,155,21
2026-03-05,Thursday,DWC,6.1475,3.75770833333333,679.354166666667,23.2035416666667,63.0902083333333,2,38.2,48.9,19,161,21
2026-03-06,Friday,DWC,6.13520833333333,3.69416666666666,686.520833333333,23.2022916666667,63.4364583333333,2,38.4,49.1,19,169,22
2026-03-07,Saturday,DWC,6.16979166666667,3.72958333333333,698.666666666667,23.2483333333333,63.1352083333333,2,38.5,49.5,17,172,22
2026-03-09,Monday,DWC,6.20875,3.746875,722.458333333333,23.081875,63.5920833333333,2,39.3,57.4,19,163,22
2026-03-10,Tuesday,DWC,6.21291666666667,3.690625,726.916666666667,23.2708333333333,63.4339583333333,2,39.4,53.9,19,167,21
2026-03-11,Wednesday,DWC,6.21520833333333,3.66208333333333,737.020833333333,23.2325,62.860625,2,40.0,54.6,20,172,32
2026-03-12,Thursday,DWC,6.23979166666667,3.67875,755.333333333333,23.250625,62.8654166666667,2,40.3,54.9,21,175,44
2026-03-13,Friday,DWC,6.22479166666667,3.68916666666667,763.270833333333,23.370625,62.8210416666667,2,40.5,55.1,21,199,44
2026-03-14,Saturday,DWC,6.24666666666667,3.67541666666667,766.8125,23.1614583333333,63.254375,2,40.5,55.3,23,189,44
2026-03-16,Monday,DWC,6.276875,3.72645833333333,786.5625,23.263125,63.2775,2,41.0,56.0,21,192,46
2026-03-17,Tuesday,DWC,6.66553138446634,5.55972979535018,787.417345009818,21.8449100634085,64.879313439358,2,41.1,56.3,25,193,47
2026-02-06,Friday,DWC,5.79770833333333,3.69833333333333,399.145833333333,23.085,63.29375,3,37.5,64.3,8,31,2
2026-02-07,Saturday,DWC,5.80479166666667,3.64708333333333,408.729166666667,23.255625,62.9891666666667,3,37.7,64.5,9,33,2
2026-02-09,Monday,DWC,5.85458333333333,3.64645833333333,432.1875,23.21125,63.5139583333333,3,38.2,64.0,9,37,4
2026-02-10,Tuesday,DWC,5.869375,3.69666666666667,445.8125,23.1675,63.1125,3,38.5,64.3,10,41,4
2026-02-11,Wednesday,DWC,5.87833333333333,3.655625,445.270833333333,23.308125,63.3754166666667,3,38.7,64.6,10,41,6
2026-02-12,Thursday,DWC,5.88229166666667,3.75395833333333,468.625,23.2522916666667,63.6689583333333,3,39.1,65.1,11,52,5
2026-02-13,Friday,DWC,5.90458333333333,3.72416666666667,472.583333333333,23.140625,63.1516666666667,3,39.4,65.4,9,54,5
2026-02-14,Saturday,DWC,5.92645833333333,3.58604166666667,482.5,23.159375,63.0245833333333,3,39.4,65.5,10,65,7
2026-02-16,Monday,DWC,5.89416666666667,3.70041666666667,502.854166666667,23.1422916666667,62.8141666666667,3,39.6,65.7,10,78,6
2026-02-18,Wednesday,DWC,5.96208333333333,3.72375,523.020833333333,23.314375,63.4635416666667,3,39.7,65.9,13,82,9
2026-02-19,Thursday,DWC,5.945625,3.76104166666667,536.645833333333,23.1366666666667,63.0097916666667,3,39.9,66.2,11,85,10
2026-02-20,Friday,DWC,5.96354166666667,3.69895833333333,540.229166666667,23.153125,63.3622916666667,3,34.1,66.5,12,87,10
2026-02-21,Saturday,DWC,6.005,3.77,559.333333333333,23.191875,63.635,3,34.3,66.7,12,87,10
2026-02-23,Monday,DWC,6.030625,3.689375,578.125,23.334375,63.1227083333333,3,34.5,66.9,14,92,12
2026-02-24,Tuesday,DWC,6.03625,3.77083333333333,584.6875,23.1785416666667,63.379375,3,34.7,67.2,13,92,14
2026-02-26,Thursday,DWC,6.06479166666667,3.730625,606.229166666667,23.1716666666667,63.7808333333333,3,35.0,67.5,13,96,18
2026-02-27,Friday,DWC,6.08416666666667,3.69208333333333,616.958333333333,23.2016666666667,63.0854166666667,3,35.2,67.7,12,98,19
2026-02-28,Saturday,DWC,6.07166666666667,3.66958333333333,623.458333333333,23.2152083333333,63.848125,3,35.3,67.8,12,98,20
2026-03-02,Monday,DWC,6.10479166666667,3.66708333333333,642.166666666667,23.2947916666667,62.8314583333333,3,35.7,68.3,13,100,22
2026-03-03,Tuesday,DWC,6.09916666666667,3.65729166666667,652.5625,23.05125,63.14375,3,35.9,68.6,14,104,23
2026-03-04,Wednesday,DWC,6.136875,3.67416666666667,659.75,23.1541666666667,63.73625,3,36.1,68.8,15,118,23
2026-03-05,Thursday,DWC,6.1475,3.75770833333333,679.354166666667,23.2035416666667,63.0902083333333,3,36.4,69.2,16,128,23
2026-03-06,Friday,DWC,6.13520833333333,3.69416666666666,686.520833333333,23.2022916666667,63.4364583333333,3,36.6,69.5,16,135,23
2026-03-07,Saturday,DWC,6.16979166666667,3.72958333333333,698.666666666667,23.2483333333333,63.1352083333333,3,36.7,69.7,14,141,23
2026-03-09,Monday,DWC,6.20875,3.746875,722.458333333333,23.081875,63.5920833333333,3,37.1,70.1,15,144,28
2026-03-10,Tuesday,DWC,6.21291666666667,3.690625,726.916666666667,23.2708333333333,63.4339583333333,3,37.2,70.2,15,161,26
2026-03-11,Wednesday,DWC,6.21520833333333,3.66208333333333,737.020833333333,23.2325,62.860625,3,37.5,70.6,15,170,26
2026-03-12,Thursday,DWC,6.23979166666667,3.67875,755.333333333333,23.250625,62.8654166666667,3,37.8,70.9,15,148,16
2026-03-13,Friday,DWC,6.22479166666667,3.68916666666667,763.270833333333,23.370625,62.8210416666667,3,38.1,71.3,15,123,16
2026-03-14,Saturday,DWC,6.24666666666667,3.67541666666667,766.8125,23.1614583333333,63.254375,3,38.4,71.6,14,125,15
2026-03-16,Monday,DWC,6.276875,3.72645833333333,786.5625,23.263125,63.2775,3,38.6,71.9,15,126,15
2026-03-17,Tuesday,DWC,6.66553138446634,5.55972979535018,787.417345009818,21.8449100634085,64.879313439358,3,39.0,72.3,14,128,15
2026-02-06,Friday,DWC,5.79770833333333,3.69833333333333,399.145833333333,23.085,63.29375,4,28.1,40.9,8,51,11
2026-02-07,Saturday,DWC,5.80479166666667,3.64708333333333,408.729166666667,23.255625,62.9891666666667,4,28.2,41.1,8,54,14
2026-02-09,Monday,DWC,5.85458333333333,3.64645833333333,432.1875,23.21125,63.5139583333333,4,28.4,41.3,9,63,14
2026-02-10,Tuesday,DWC,5.869375,3.69666666666667,445.8125,23.1675,63.1125,4,28.5,41.5,9,68,16
2026-02-11,Wednesday,DWC,5.87833333333333,3.655625,445.270833333333,23.308125,63.3754166666667,4,28.7,41.8,10,71,16
2026-02-12,Thursday,DWC,5.88229166666667,3.75395833333333,468.625,23.2522916666667,63.6689583333333,4,29.0,42.1,11,69,18
2026-02-13,Friday,DWC,5.90458333333333,3.72416666666667,472.583333333333,23.140625,63.1516666666667,4,29.2,42.3,12,75,16
2026-02-14,Saturday,DWC,5.92645833333333,3.58604166666667,482.5,23.159375,63.0245833333333,4,29.4,42.5,12,79,20
2026-02-16,Monday,DWC,5.89416666666667,3.70041666666667,502.854166666667,23.1422916666667,62.8141666666667,4,29.8,42.9,11,88,18
2026-02-18,Wednesday,DWC,5.96208333333333,3.72375,523.020833333333,23.314375,63.4635416666667,4,30.3,43.5,15,102,21
2026-02-19,Thursday,DWC,5.945625,3.76104166666667,536.645833333333,23.1366666666667,63.0097916666667,4,30.6,43.8,15,110,18
2026-02-20,Friday,DWC,5.96354166666667,3.69895833333333,540.229166666667,23.153125,63.3622916666667,4,30.8,44.0,15,115,19
2026-02-21,Saturday,DWC,6.005,3.77,559.333333333333,23.191875,63.635,4,30.9,44.2,16,121,21
2026-02-23,Monday,DWC,6.030625,3.689375,578.125,23.334375,63.1227083333333,4,31.2,44.5,16,142,27
2026-02-24,Tuesday,DWC,6.03625,3.77083333333333,584.6875,23.1785416666667,63.379375,4,31.3,44.7,18,148,27
2026-02-26,Thursday,DWC,6.06479166666667,3.730625,606.229166666667,23.1716666666667,63.7808333333333,4,31.7,45.1,17,209,32
2026-02-27,Friday,DWC,6.08416666666667,3.69208333333333,616.958333333333,23.2016666666667,63.0854166666667,4,31.9,45.3,19,202,29
2026-02-28,Saturday,DWC,6.07166666666667,3.66958333333333,623.458333333333,23.2152083333333,63.848125,4,32.1,45.6,18,135,28
2026-03-02,Monday,DWC,6.10479166666667,3.66708333333333,642.166666666667,23.2947916666667,62.8314583333333,4,32.3,45.8,16,175,33
2026-03-03,Tuesday,DWC,6.09916666666667,3.65729166666667,652.5625,23.05125,63.14375,4,32.4,46.0,16,180,32
2026-03-04,Wednesday,DWC,6.136875,3.67416666666667,659.75,23.1541666666667,63.73625,4,32.8,46.4,17,192,30
2026-03-05,Thursday,DWC,6.1475,3.75770833333333,679.354166666667,23.2035416666667,63.0902083333333,4,33.3,46.9,19,202,32
2026-03-06,Friday,DWC,6.13520833333333,3.69416666666666,686.520833333333,23.2022916666667,63.4364583333333,4,33.5,47.2,19,205,34
2026-03-07,Saturday,DWC,6.16979166666667,3.72958333333333,698.666666666667,23.2483333333333,63.1352083333333,4,33.5,47.4,19,201,34
2026-03-09,Monday,DWC,6.20875,3.746875,722.458333333333,23.081875,63.5920833333333,4,33.9,47.9,20,208,34
2026-03-10,Tuesday,DWC,6.21291666666667,3.690625,726.916666666667,23.2708333333333,63.4339583333333,4,34.1,48.1,20,213,37
2026-03-11,Wednesday,DWC,6.21520833333333,3.66208333333333,737.020833333333,23.2325,62.860625,4,34.4,48.5,22,257,37
2026-03-12,Thursday,DWC,6.23979166666667,3.67875,755.333333333333,23.250625,62.8654166666667,4,34.7,48.8,23,260,37
2026-03-13,Friday,DWC,6.22479166666667,3.68916666666667,763.270833333333,23.370625,62.8210416666667,4,34.9,49.0,24,280,37
2026-03-14,Saturday,DWC,6.24666666666667,3.67541666666667,766.8125,23.1614583333333,63.254375,4,35.3,49.4,25,270,37
2026-03-16,Monday,DWC,6.276875,3.72645833333333,786.5625,23.263125,63.2775,4,35.9,49.9,23,276,38
2026-03-17,Tuesday,DWC,6.66553138446634,5.55972979535018,787.417345009818,21.8449100634085,64.879313439358,4,36.2,50.1,22,280,38
2026-02-06,Friday,DWC,5.79770833333333,3.69833333333333,399.145833333333,23.085,63.29375,5,37.5,49.8,5,29,8
2026-02-07,Saturday,DWC,5.80479166666667,3.64708333333333,408.729166666667,23.255625,62.9891666666667,5,37.7,50.1,5,29,8
2026-02-09,Monday,DWC,5.85458333333333,3.64645833333333,432.1875,23.21125,63.5139583333333,5,38.4,50.9,6,34,10
2026-02-10,Tuesday,DWC,5.869375,3.69666666666667,445.8125,23.1675,63.1125,5,38.8,51.3,6,38,9
2026-02-11,Wednesday,DWC,5.87833333333333,3.655625,445.270833333333,23.308125,63.3754166666667,5,39.3,52.1,8,41,9
2026-02-12,Thursday,DWC,5.88229166666667,3.75395833333333,468.625,23.2522916666667,63.6689583333333,5,39.5,52.4,8,45,11
2026-02-13,Friday,DWC,5.90458333333333,3.72416666666667,472.583333333333,23.140625,63.1516666666667,5,40.0,53.1,10,47,11
2026-02-14,Saturday,DWC,5.92645833333333,3.58604166666667,482.5,23.159375,63.0245833333333,5,40.3,53.5,9,51,11
2026-02-16,Monday,DWC,5.89416666666667,3.70041666666667,502.854166666667,23.1422916666667,62.8141666666667,5,40.9,54.2,11,60,9
2026-02-18,Wednesday,DWC,5.96208333333333,3.72375,523.020833333333,23.314375,63.4635416666667,5,41.2,54.6,13,72,8
2026-02-19,Thursday,DWC,5.945625,3.76104166666667,536.645833333333,23.1366666666667,63.0097916666667,5,41.5,55.0,15,77,11
2026-02-20,Friday,DWC,5.96354166666667,3.69895833333333,540.229166666667,23.153125,63.3622916666667,5,41.6,55.1,15,94,11
2026-02-21,Saturday,DWC,6.005,3.77,559.333333333333,23.191875,63.635,5,41.7,55.3,17,104,12
2026-02-23,Monday,DWC,6.030625,3.689375,578.125,23.334375,63.1227083333333,5,42.0,55.6,19,110,16
2026-02-24,Tuesday,DWC,6.03625,3.77083333333333,584.6875,23.1785416666667,63.379375,5,42.0,55.8,17,130,17
2026-02-26,Thursday,DWC,6.06479166666667,3.730625,606.229166666667,23.1716666666667,63.7808333333333,5,42.5,56.5,18,122,21
2026-02-27,Friday,DWC,6.08416666666667,3.69208333333333,616.958333333333,23.2016666666667,63.0854166666667,5,42.9,56.9,25,171,17
2026-02-28,Saturday,DWC,6.07166666666667,3.66958333333333,623.458333333333,23.2152083333333,63.848125,5,43.0,57.1,24,115,19
2026-03-02,Monday,DWC,6.10479166666667,3.66708333333333,642.166666666667,23.2947916666667,62.8314583333333,5,43.8,57.9,24,176,30
2026-03-03,Tuesday,DWC,6.09916666666667,3.65729166666667,652.5625,23.05125,63.14375,5,44.1,58.3,28,180,31
2026-03-04,Wednesday,DWC,6.136875,3.67416666666667,659.75,23.1541666666667,63.73625,5,44.5,58.7,29,184,22
2026-03-05,Thursday,DWC,6.1475,3.75770833333333,679.354166666667,23.2035416666667,63.0902083333333,5,44.9,59.1,32,190,31
2026-03-06,Friday,DWC,6.13520833333333,3.69416666666666,686.520833333333,23.2022916666667,63.4364583333333,5,45.1,59.3,32,195,31
2026-03-07,Saturday,DWC,6.16979166666667,3.72958333333333,698.666666666667,23.2483333333333,63.1352083333333,5,45.2,59.5,32,210,31
2026-03-09,Monday,DWC,6.20875,3.746875,722.458333333333,23.081875,63.5920833333333,5,46.1,60.4,36,249,34
2026-03-10,Tuesday,DWC,6.21291666666667,3.690625,726.916666666667,23.2708333333333,63.4339583333333,5,46.2,60.5,40,271,36
2026-03-11,Wednesday,DWC,6.21520833333333,3.66208333333333,737.020833333333,23.2325,62.860625,5,46.5,60.9,44,297,36
2026-03-12,Thursday,DWC,6.23979166666667,3.67875,755.333333333333,23.250625,62.8654166666667,5,46.9,61.3,45,301,34
2026-03-13,Friday,DWC,6.22479166666667,3.68916666666667,763.270833333333,23.370625,62.8210416666667,5,47.2,61.6,46,348,36
2026-03-14,Saturday,DWC,6.24666666666667,3.67541666666667,766.8125,23.1614583333333,63.254375,5,47.4,61.8,48,344,38
2026-03-16,Monday,DWC,6.276875,3.72645833333333,786.5625,23.263125,63.2775,5,47.4,62.3,49,348,38
2026-03-17,Tuesday,DWC,6.66553138446634,5.55972979535018,787.417345009818,21.8449100634085,64.879313439358,5,48.0,62.9,50,352,39
2026-02-06,Friday,DWC,5.79770833333333,3.69833333333333,399.145833333333,23.085,63.29375,6,33.2,51.2,5,32,6
2026-02-07,Saturday,DWC,5.80479166666667,3.64708333333333,408.729166666667,23.255625,62.9891666666667,6,33.5,51.6,6,29,7
2026-02-09,Monday,DWC,5.85458333333333,3.64645833333333,432.1875,23.21125,63.5139583333333,6,33.8,52.0,7,35,8
2026-02-10,Tuesday,DWC,5.869375,3.69666666666667,445.8125,23.1675,63.1125,6,34.0,52.4,9,39,8
2026-02-11,Wednesday,DWC,5.87833333333333,3.655625,445.270833333333,23.308125,63.3754166666667,6,34.1,52.6,9,42,8
2026-02-12,Thursday,DWC,5.88229166666667,3.75395833333333,468.625,23.2522916666667,63.6689583333333,6,34.3,52.8,10,43,10
2026-02-13,Friday,DWC,5.90458333333333,3.72416666666667,472.583333333333,23.140625,63.1516666666667,6,34.5,53.1,11,45,10
2026-02-14,Saturday,DWC,5.92645833333333,3.58604166666667,482.5,23.159375,63.0245833333333,6,34.7,53.3,10,48,10
2026-02-16,Monday,DWC,5.89416666666667,3.70041666666667,502.854166666667,23.1422916666667,62.8141666666667,6,35.3,54.0,13,58,8
2026-02-18,Wednesday,DWC,5.96208333333333,3.72375,523.020833333333,23.314375,63.4635416666667,6,35.8,54.6,16,64,7
2026-02-19,Thursday,DWC,5.945625,3.76104166666667,536.645833333333,23.1366666666667,63.0097916666667,6,36.0,54.8,16,59,7
2026-02-20,Friday,DWC,5.96354166666667,3.69895833333333,540.229166666667,23.153125,63.3622916666667,6,36.1,55.1,17,83,9
2026-02-21,Saturday,DWC,6.005,3.77,559.333333333333,23.191875,63.635,6,36.3,55.5,18,86,12
2026-02-23,Monday,DWC,6.030625,3.689375,578.125,23.334375,63.1227083333333,6,36.5,55.7,17,91,20
2026-02-24,Tuesday,DWC,6.03625,3.77083333333333,584.6875,23.1785416666667,63.379375,6,36.7,55.9,18,101,22
2026-02-26,Thursday,DWC,6.06479166666667,3.730625,606.229166666667,23.1716666666667,63.7808333333333,6,37.2,56.5,20,148,22
2026-02-27,Friday,DWC,6.08416666666667,3.69208333333333,616.958333333333,23.2016666666667,63.0854166666667,6,37.4,56.7,22,133,20
2026-02-28,Saturday,DWC,6.07166666666667,3.66958333333333,623.458333333333,23.2152083333333,63.848125,6,37.5,57.0,22,92,22
2026-03-02,Monday,DWC,6.10479166666667,3.66708333333333,642.166666666667,23.2947916666667,62.8314583333333,6,38.1,58.8,23,153,26
2026-03-03,Tuesday,DWC,6.09916666666667,3.65729166666667,652.5625,23.05125,63.14375,6,38.3,59.0,24,160,26
2026-03-04,Wednesday,DWC,6.136875,3.67416666666667,659.75,23.1541666666667,63.73625,6,38.5,59.2,22,167,22
2026-03-05,Thursday,DWC,6.1475,3.75770833333333,679.354166666667,23.2035416666667,63.0902083333333,6,38.8,59.7,25,177,26
2026-03-06,Friday,DWC,6.13520833333333,3.69416666666666,686.520833333333,23.2022916666667,63.4364583333333,6,39.0,59.8,25,185,28
2026-03-07,Saturday,DWC,6.16979166666667,3.72958333333333,698.666666666667,23.2483333333333,63.1352083333333,6,39.2,60.2,25,193,29
2026-03-09,Monday,DWC,6.20875,3.746875,722.458333333333,23.081875,63.5920833333333,6,39.8,61.0,31,201,32
2026-03-10,Tuesday,DWC,6.21291666666667,3.690625,726.916666666667,23.2708333333333,63.4339583333333,6,39.9,61.2,29,219,32
2026-03-11,Wednesday,DWC,6.21520833333333,3.66208333333333,737.020833333333,23.2325,62.860625,6,40.2,61.6,30,237,32
2026-03-12,Thursday,DWC,6.23979166666667,3.67875,755.333333333333,23.250625,62.8654166666667,6,40.4,61.8,30,277,32
2026-03-13,Friday,DWC,6.22479166666667,3.68916666666667,763.270833333333,23.370625,62.8210416666667,6,40.6,62.2,30,274,34
2026-03-14,Saturday,DWC,6.24666666666667,3.67541666666667,766.8125,23.1614583333333,63.254375,6,40.6,64.4,32,284,34
2026-03-16,Monday,DWC,6.276875,3.72645833333333,786.5625,23.263125,63.2775,6,41.2,64.9,32,291,36
2026-03-17,Tuesday,DWC,6.66553138446634,5.55972979535018,787.417345009818,21.8449100634085,64.879313439358,6,41.5,65.3,32,293,36
